price,total_volume,buy_volume,sell_volume,buy_value,sell_value,node_type
91066.70000000,0.00700000,0.00200000,0.00500000,182.13360000,455.33400000,LOW_VOLUME_NODE
91066.80000000,0.11100000,0.10200000,0.00900000,9288.82380000,819.60210000,LOW_VOLUME_NODE
91066.90000000,0.49400000,0.02500000,0.46900000,2276.67500000,42710.42300000,LOW_VOLUME_NODE
91067.10000000,0.29400000,0.23800000,0.05600000,21673.99190000,5099.75900000,LOW_VOLUME_NODE
91067.20000000,0.26000000,0.16600000,0.09400000,15117.17180000,8560.32620000,LOW_VOLUME_NODE
91067.30000000,0.15300000,0.14700000,0.00600000,13386.90780000,546.40440000,LOW_VOLUME_NODE
91067.40000000,0.01800000,0.01100000,0.00700000,1001.74250000,637.47250000,LOW_VOLUME_NODE
91067.60000000,0.19300000,0.17400000,0.01900000,15845.76350000,1730.28500000,LOW_VOLUME_NODE
91067.70000000,0.05100000,0.04500000,0.00600000,4098.05100000,546.40680000,LOW_VOLUME_NODE
91067.80000000,0.01800000,0.01000000,0.00800000,910.67900000,728.54320000,LOW_VOLUME_NODE
91067.90000000,0.08000000,0.06200000,0.01800000,5646.21600000,1639.22400000,LOW_VOLUME_NODE
91068.10000000,0.49600000,0.45600000,0.04000000,41527.07630000,3642.72480000,LOW_VOLUME_NODE
91068.40000000,0.29500000,0.28300000,0.01200000,25772.38550000,1092.82200000,LOW_VOLUME_NODE
91068.60000000,0.31700000,0.25500000,0.06200000,23222.49350000,5646.25460000,LOW_VOLUME_NODE
91068.70000000,0.06900000,0.06200000,0.00700000,5646.26560000,637.48160000,LOW_VOLUME_NODE
91068.80000000,0.30600000,0.02000000,0.28600000,1821.37800000,26045.70540000,LOW_VOLUME_NODE
91068.90000000,0.03600000,0.02800000,0.00800000,2549.93200000,728.55200000,LOW_VOLUME_NODE
91069.10000000,0.11500000,0.03500000,0.08000000,3187.42060000,7285.52880000,LOW_VOLUME_NODE
91069.20000000,0.07800000,0.06400000,0.01400000,5828.43520000,1274.97020000,LOW_VOLUME_NODE
91069.30000000,0.01200000,0.00600000,0.00600000,546.41640000,546.41640000,LOW_VOLUME_NODE
91069.40000000,0.01700000,0.01100000,0.00600000,1001.76450000,546.41700000,LOW_VOLUME_NODE
91069.60000000,0.01400000,0.00600000,0.00800000,546.41820000,728.55740000,LOW_VOLUME_NODE
91069.70000000,0.06100000,0.01300000,0.04800000,1183.90740000,4371.35040000,LOW_VOLUME_NODE
91069.80000000,0.08000000,0.06600000,0.01400000,6010.61340000,1274.97860000,LOW_VOLUME_NODE
91069.90000000,0.11800000,0.01900000,0.09900000,1730.33000000,9015.93000000,LOW_VOLUME_NODE
91070.20000000,0.10000000,0.09300000,0.00700000,8469.53790000,637.49210000,LOW_VOLUME_NODE
91070.30000000,0.05500000,0.04400000,0.01100000,4007.09760000,1001.77440000,LOW_VOLUME_NODE
91070.40000000,0.45400000,0.21800000,0.23600000,19853.36900000,21492.63800000,LOW_VOLUME_NODE
91070.70000000,0.06200000,0.05300000,0.00900000,4826.75240000,819.63720000,LOW_VOLUME_NODE
91071.10000000,0.24100000,0.23000000,0.01100000,20946.35350000,1001.78320000,LOW_VOLUME_NODE
91071.20000000,0.01100000,0.00600000,0.00500000,546.42780000,455.35650000,LOW_VOLUME_NODE
91071.30000000,0.10700000,0.08400000,0.02300000,7649.99760000,2094.64220000,LOW_VOLUME_NODE
91071.40000000,0.01500000,0.01500000,0.00000000,1366.07250000,0.00000000,LOW_VOLUME_NODE
91071.70000000,0.00700000,0.00200000,0.00500000,182.14360000,455.35900000,LOW_VOLUME_NODE
91071.80000000,0.02400000,0.01800000,0.00600000,1639.29420000,546.43140000,LOW_VOLUME_NODE
91071.90000000,0.02400000,0.01400000,0.01000000,1275.00800000,910.72000000,LOW_VOLUME_NODE
91072.30000000,0.03400000,0.01600000,0.01800000,1457.15840000,1639.30320000,LOW_VOLUME_NODE
91072.60000000,0.44400000,0.17100000,0.27300000,15573.42580000,24862.82170000,LOW_VOLUME_NODE
91072.70000000,0.09200000,0.08000000,0.01200000,7285.82400000,1092.87360000,LOW_VOLUME_NODE
91072.80000000,0.16800000,0.06000000,0.10800000,5464.37400000,9835.87320000,LOW_VOLUME_NODE
91072.90000000,0.11800000,0.11200000,0.00600000,10200.17600000,546.43800000,LOW_VOLUME_NODE
91073.20000000,0.01700000,0.00800000,0.00900000,728.58640000,819.65970000,LOW_VOLUME_NODE
91073.30000000,0.08400000,0.03700000,0.04700000,3369.71580000,4280.44980000,LOW_VOLUME_NODE
91073.40000000,0.04500000,0.02600000,0.01900000,2367.91100000,1730.39650000,LOW_VOLUME_NODE
91073.60000000,0.08400000,0.00500000,0.07900000,455.36830000,7194.81720000,LOW_VOLUME_NODE
91073.70000000,0.00200000,0.00200000,0.00000000,182.14760000,0.00000000,LOW_VOLUME_NODE
91073.80000000,0.11900000,0.10800000,0.01100000,9835.98120000,1001.81290000,LOW_VOLUME_NODE
91073.90000000,0.02000000,0.01100000,0.00900000,1001.81400000,819.66600000,LOW_VOLUME_NODE
91074.10000000,0.06200000,0.05400000,0.00800000,4918.00590000,728.59340000,LOW_VOLUME_NODE
91074.20000000,0.04800000,0.04400000,0.00400000,4007.26920000,364.29720000,LOW_VOLUME_NODE
91074.30000000,0.03000000,0.00800000,0.02200000,728.59520000,2003.63680000,LOW_VOLUME_NODE
91074.40000000,0.02000000,0.01600000,0.00400000,1457.19200000,364.29800000,LOW_VOLUME_NODE
91074.60000000,0.02300000,0.00900000,0.01400000,819.67190000,1275.04500000,LOW_VOLUME_NODE
91074.70000000,0.01000000,0.00600000,0.00400000,546.44880000,364.29920000,LOW_VOLUME_NODE
91074.80000000,0.01700000,0.00600000,0.01100000,546.44940000,1001.82390000,LOW_VOLUME_NODE
91074.90000000,0.25400000,0.20600000,0.04800000,18761.45000000,4371.60000000,LOW_VOLUME_NODE
91075.10000000,0.03300000,0.01700000,0.01600000,1548.27770000,1457.20320000,LOW_VOLUME_NODE
91075.20000000,0.01400000,0.00600000,0.00800000,546.45180000,728.60240000,LOW_VOLUME_NODE
91075.30000000,0.09800000,0.01700000,0.08100000,1548.28180000,7377.10740000,LOW_VOLUME_NODE
91075.70000000,0.11900000,0.02400000,0.09500000,2185.81920000,8652.20100000,LOW_VOLUME_NODE
91076.10000000,0.20100000,0.11400000,0.08700000,10382.68450000,7923.62160000,LOW_VOLUME_NODE
91076.20000000,0.00200000,0.00000000,0.00200000,0.00000000,182.15260000,LOW_VOLUME_NODE
91076.30000000,0.01800000,0.01300000,0.00500000,1183.99320000,455.38200000,LOW_VOLUME_NODE
91076.40000000,0.27800000,0.00600000,0.27200000,546.45900000,24772.80800000,LOW_VOLUME_NODE
91076.70000000,0.09900000,0.03600000,0.06300000,3278.76480000,5737.83840000,LOW_VOLUME_NODE
91076.80000000,0.19600000,0.18300000,0.01300000,16667.07270000,1183.99970000,LOW_VOLUME_NODE
91076.90000000,0.04000000,0.03700000,0.00300000,3369.84900000,273.23100000,LOW_VOLUME_NODE
91077.10000000,0.06200000,0.02100000,0.04100000,1912.61950000,3734.16440000,LOW_VOLUME_NODE
91077.20000000,0.14300000,0.12000000,0.02300000,10929.27600000,2094.77790000,LOW_VOLUME_NODE
91077.30000000,0.01300000,0.00500000,0.00800000,455.38700000,728.61920000,LOW_VOLUME_NODE
91077.40000000,0.07600000,0.07400000,0.00200000,6739.73500000,182.15500000,LOW_VOLUME_NODE
91077.60000000,0.06200000,0.00600000,0.05600000,546.46620000,5100.34620000,LOW_VOLUME_NODE
91077.70000000,0.00900000,0.00600000,0.00300000,546.46680000,273.23340000,LOW_VOLUME_NODE
91077.80000000,0.04000000,0.00500000,0.03500000,455.38950000,3187.72650000,LOW_VOLUME_NODE
91077.90000000,0.04700000,0.02400000,0.02300000,2185.87200000,2094.79400000,LOW_VOLUME_NODE
91078.20000000,0.00600000,0.00600000,0.00000000,546.46980000,0.00000000,LOW_VOLUME_NODE
91078.30000000,0.02000000,0.00600000,0.01400000,546.47040000,1275.09760000,LOW_VOLUME_NODE
91078.70000000,0.03800000,0.03800000,0.00000000,3460.99440000,0.00000000,LOW_VOLUME_NODE
91078.80000000,0.01400000,0.00300000,0.01100000,273.23670000,1001.86790000,LOW_VOLUME_NODE
91078.90000000,0.09000000,0.08100000,0.00900000,7377.39900000,819.71100000,LOW_VOLUME_NODE
91079.10000000,0.28400000,0.01600000,0.26800000,1457.26670000,24409.22460000,LOW_VOLUME_NODE
91079.40000000,0.01100000,0.00600000,0.00500000,546.47700000,455.39750000,LOW_VOLUME_NODE
91079.60000000,0.02200000,0.01100000,0.01100000,1001.87650000,1001.87620000,LOW_VOLUME_NODE
91079.70000000,0.00300000,0.00300000,0.00000000,273.23940000,0.00000000,LOW_VOLUME_NODE
91079.80000000,0.01100000,0.00200000,0.00900000,182.15980000,819.71910000,LOW_VOLUME_NODE
91080.20000000,0.03100000,0.01800000,0.01300000,1639.44540000,1184.04390000,LOW_VOLUME_NODE
91080.30000000,0.04000000,0.02900000,0.01100000,2641.33160000,1001.88440000,LOW_VOLUME_NODE
91080.40000000,0.07900000,0.03700000,0.04200000,3369.97850000,3825.38100000,LOW_VOLUME_NODE
91080.60000000,0.23300000,0.19600000,0.03700000,17851.81460000,3369.98330000,LOW_VOLUME_NODE
91080.70000000,0.06500000,0.05100000,0.01400000,4645.12080000,1275.13120000,LOW_VOLUME_NODE
91080.80000000,0.06800000,0.05400000,0.01400000,4918.36860000,1275.13260000,LOW_VOLUME_NODE
91080.90000000,0.01900000,0.01100000,0.00800000,1001.89100000,728.64800000,LOW_VOLUME_NODE
91081.10000000,0.03900000,0.01800000,0.02100000,1639.46140000,1912.70420000,LOW_VOLUME_NODE
91081.20000000,0.02400000,0.01800000,0.00600000,1639.46340000,546.48780000,LOW_VOLUME_NODE
91081.30000000,0.06300000,0.04700000,0.01600000,4280.82580000,1457.30240000,LOW_VOLUME_NODE
91081.40000000,0.05400000,0.04600000,0.00800000,4189.74900000,728.65200000,LOW_VOLUME_NODE
91081.70000000,0.35500000,0.26700000,0.08800000,24318.84060000,8015.19840000,LOW_VOLUME_NODE
91081.80000000,0.02200000,0.00300000,0.01900000,273.24570000,1730.55610000,LOW_VOLUME_NODE
91081.90000000,0.07600000,0.05800000,0.01800000,5282.75600000,1639.47600000,LOW_VOLUME_NODE
91082.10000000,0.28400000,0.01100000,0.27300000,1001.90340000,24865.41610000,LOW_VOLUME_NODE
91082.20000000,0.01200000,0.00800000,0.00400000,728.65840000,364.32920000,LOW_VOLUME_NODE
91082.40000000,0.08800000,0.01500000,0.07300000,1366.23750000,6649.02250000,LOW_VOLUME_NODE
91082.60000000,0.20300000,0.11500000,0.08800000,10474.50250000,8015.27060000,LOW_VOLUME_NODE
91082.70000000,0.06400000,0.05700000,0.00700000,5191.71960000,637.57960000,LOW_VOLUME_NODE
91082.80000000,0.38500000,0.00800000,0.37700000,728.66320000,34338.25330000,LOW_VOLUME_NODE
91083.10000000,0.51500000,0.04600000,0.46900000,4189.82690000,42717.98760000,LOW_VOLUME_NODE
91083.20000000,0.48000000,0.02600000,0.45400000,2368.16580000,41351.81820000,LOW_VOLUME_NODE
91083.30000000,0.25600000,0.01600000,0.24000000,1457.33440000,21860.01600000,LOW_VOLUME_NODE
91083.70000000,0.27800000,0.00400000,0.27400000,364.33520000,24956.96120000,LOW_VOLUME_NODE
91083.80000000,0.07200000,0.01500000,0.05700000,1366.25850000,5191.78230000,LOW_VOLUME_NODE
91083.90000000,0.02500000,0.01900000,0.00600000,1730.59600000,546.50400000,LOW_VOLUME_NODE
91084.10000000,0.44900000,0.00600000,0.44300000,546.50520000,40350.26310000,LOW_VOLUME_NODE
91084.20000000,0.04200000,0.00600000,0.03600000,546.50580000,3279.03480000,LOW_VOLUME_NODE
91084.30000000,0.03000000,0.01800000,0.01200000,1639.51920000,1093.01280000,LOW_VOLUME_NODE
91084.70000000,0.07000000,0.04500000,0.02500000,4098.81600000,2277.12000000,LOW_VOLUME_NODE
91084.80000000,0.02800000,0.01200000,0.01600000,1093.01880000,1457.35840000,LOW_VOLUME_NODE
91084.90000000,0.16800000,0.13400000,0.03400000,12205.39000000,3096.89000000,LOW_VOLUME_NODE
91085.10000000,0.09900000,0.08200000,0.01700000,7468.98370000,1548.44710000,LOW_VOLUME_NODE
91085.20000000,0.01600000,0.01400000,0.00200000,1275.19420000,182.17060000,LOW_VOLUME_NODE
91085.30000000,0.01900000,0.01400000,0.00500000,1275.19560000,455.42700000,LOW_VOLUME_NODE
91085.40000000,0.03300000,0.01500000,0.01800000,1366.28250000,1639.53900000,LOW_VOLUME_NODE
91086.20000000,0.15100000,0.06400000,0.08700000,5829.52320000,7924.50810000,LOW_VOLUME_NODE
91086.30000000,0.03600000,0.01500000,0.02100000,1366.29600000,1912.81440000,LOW_VOLUME_NODE
91086.40000000,0.12500000,0.11100000,0.01400000,10110.60150000,1275.21100000,LOW_VOLUME_NODE
91086.60000000,0.08300000,0.06200000,0.02100000,5647.37460000,1912.81980000,LOW_VOLUME_NODE
91086.80000000,0.48500000,0.47100000,0.01400000,42901.92990000,1275.21660000,LOW_VOLUME_NODE
91087.10000000,0.34900000,0.09700000,0.25200000,8835.45840000,22953.95210000,LOW_VOLUME_NODE
91087.20000000,0.01500000,0.00400000,0.01100000,364.34920000,1001.96030000,LOW_VOLUME_NODE
91087.30000000,0.26200000,0.00600000,0.25600000,546.52440000,23318.37440000,LOW_VOLUME_NODE
91087.40000000,0.01500000,0.01100000,0.00400000,1001.96250000,364.35000000,LOW_VOLUME_NODE
91087.60000000,0.06800000,0.00400000,0.06400000,364.35060000,5829.60910000,LOW_VOLUME_NODE
91087.70000000,0.29500000,0.25800000,0.03700000,23500.65240000,3370.24860000,LOW_VOLUME_NODE
91088.10000000,0.05400000,0.02200000,0.03200000,2003.93870000,2914.82020000,LOW_VOLUME_NODE
91088.20000000,0.10500000,0.09700000,0.00800000,8835.56510000,728.70640000,LOW_VOLUME_NODE
91088.30000000,0.03200000,0.01300000,0.01900000,1184.14920000,1730.67960000,LOW_VOLUME_NODE
91088.40000000,0.04300000,0.01200000,0.03100000,1093.06200000,2823.74350000,LOW_VOLUME_NODE
91088.60000000,0.06400000,0.01600000,0.04800000,1457.41840000,4372.25670000,LOW_VOLUME_NODE
91088.70000000,0.46500000,0.03400000,0.43100000,3097.01920000,39259.27280000,LOW_VOLUME_NODE
91088.80000000,0.03600000,0.00800000,0.02800000,728.71120000,2550.48920000,LOW_VOLUME_NODE
91088.90000000,0.23500000,0.15200000,0.08300000,13845.52800000,7560.38700000,LOW_VOLUME_NODE
91089.20000000,0.01700000,0.01500000,0.00200000,1366.33950000,182.17860000,LOW_VOLUME_NODE
91089.30000000,0.08400000,0.00700000,0.07700000,637.62580000,7013.88380000,LOW_VOLUME_NODE
91089.60000000,0.07800000,0.05900000,0.01900000,5374.28720000,1730.70350000,LOW_VOLUME_NODE
91089.70000000,0.00900000,0.00700000,0.00200000,637.62860000,182.17960000,LOW_VOLUME_NODE
91089.90000000,0.13400000,0.09900000,0.03500000,9017.91000000,3188.15000000,LOW_VOLUME_NODE
91090.20000000,0.22000000,0.10100000,0.11900000,9200.12030000,10839.74570000,LOW_VOLUME_NODE
91090.30000000,0.04500000,0.00600000,0.03900000,546.54240000,3552.52560000,LOW_VOLUME_NODE
91090.40000000,0.01800000,0.00800000,0.01000000,728.72400000,910.90500000,LOW_VOLUME_NODE
91090.60000000,0.38700000,0.16200000,0.22500000,14756.68400000,20495.40000000,LOW_VOLUME_NODE
91090.70000000,0.41200000,0.24300000,0.16900000,22135.06440000,15394.34520000,LOW_VOLUME_NODE
91091.20000000,0.01000000,0.00700000,0.00300000,637.63910000,273.27390000,LOW_VOLUME_NODE
91091.30000000,0.05400000,0.02600000,0.02800000,2368.37640000,2550.55920000,LOW_VOLUME_NODE
91091.40000000,0.02000000,0.00800000,0.01200000,728.73200000,1093.09800000,LOW_VOLUME_NODE
91091.90000000,0.03600000,0.02400000,0.01200000,2186.20800000,1093.10400000,LOW_VOLUME_NODE
91092.20000000,0.13600000,0.12800000,0.00800000,11659.81440000,728.73840000,LOW_VOLUME_NODE
91092.30000000,0.11300000,0.08600000,0.02700000,7833.94640000,2459.49480000,LOW_VOLUME_NODE
91092.40000000,0.04300000,0.02200000,0.02100000,2004.03500000,1912.94250000,LOW_VOLUME_NODE
91092.60000000,0.10900000,0.04200000,0.06700000,3825.89310000,6103.20460000,LOW_VOLUME_NODE
91092.70000000,0.18600000,0.16300000,0.02300000,14848.12640000,2095.13440000,LOW_VOLUME_NODE
91092.80000000,0.04400000,0.03400000,0.01000000,3097.15860000,910.92900000,LOW_VOLUME_NODE
91092.90000000,0.11600000,0.01700000,0.09900000,1548.58100000,9018.20700000,LOW_VOLUME_NODE
91093.20000000,0.06300000,0.00300000,0.06000000,273.27990000,5465.59800000,LOW_VOLUME_NODE
91093.30000000,0.06000000,0.05200000,0.00800000,4736.85680000,728.74720000,LOW_VOLUME_NODE
91093.40000000,0.13000000,0.01300000,0.11700000,1184.21550000,10657.93950000,LOW_VOLUME_NODE
91093.70000000,0.03300000,0.01300000,0.02000000,1184.21940000,1821.87600000,LOW_VOLUME_NODE
91093.80000000,0.02500000,0.01500000,0.01000000,1366.40850000,910.93900000,LOW_VOLUME_NODE
91093.90000000,0.11000000,0.00800000,0.10200000,728.75200000,9291.58800000,LOW_VOLUME_NODE
91094.10000000,0.21300000,0.10400000,0.10900000,9473.79570000,9929.25820000,LOW_VOLUME_NODE
91094.20000000,0.07600000,0.00500000,0.07100000,455.47150000,6467.69530000,LOW_VOLUME_NODE
91094.30000000,0.07500000,0.06700000,0.00800000,6103.32480000,728.75520000,LOW_VOLUME_NODE
91094.40000000,0.10200000,0.07000000,0.03200000,6376.61500000,2915.02400000,LOW_VOLUME_NODE
91094.70000000,0.09200000,0.08600000,0.00600000,7834.15280000,546.56880000,LOW_VOLUME_NODE
91094.80000000,0.04400000,0.02200000,0.02200000,2004.08780000,2004.08780000,LOW_VOLUME_NODE
91094.90000000,0.04600000,0.01700000,0.02900000,1548.61500000,2641.75500000,LOW_VOLUME_NODE
91095.10000000,0.27200000,0.12800000,0.14400000,11660.17420000,13117.69880000,LOW_VOLUME_NODE
91095.20000000,0.51400000,0.09500000,0.41900000,8654.05350000,38168.93070000,LOW_VOLUME_NODE
91095.30000000,0.15500000,0.04500000,0.11000000,4099.29300000,10020.49400000,LOW_VOLUME_NODE
91095.40000000,0.08400000,0.07300000,0.01100000,6649.97150000,1002.05050000,LOW_VOLUME_NODE
91095.70000000,0.08200000,0.07100000,0.01100000,6467.80180000,1002.05380000,LOW_VOLUME_NODE
91095.80000000,0.03700000,0.02100000,0.01600000,1913.01390000,1457.53440000,LOW_VOLUME_NODE
91095.90000000,0.10400000,0.06900000,0.03500000,6285.62400000,3188.36000000,LOW_VOLUME_NODE
91096.10000000,0.07100000,0.03800000,0.03300000,3461.65510000,3006.17310000,LOW_VOLUME_NODE
91096.30000000,0.26400000,0.18800000,0.07600000,17126.12320000,6923.32640000,LOW_VOLUME_NODE
91096.70000000,0.45400000,0.19800000,0.25600000,18037.16640000,23320.78080000,LOW_VOLUME_NODE
91096.80000000,0.04700000,0.03400000,0.01300000,3097.29460000,1184.25970000,LOW_VOLUME_NODE
91096.90000000,0.08100000,0.02100000,0.06000000,1913.03700000,5465.82000000,LOW_VOLUME_NODE
91097.20000000,0.01600000,0.01300000,0.00300000,1184.26490000,273.29190000,LOW_VOLUME_NODE
91097.30000000,0.04900000,0.04100000,0.00800000,3734.99340000,728.77920000,LOW_VOLUME_NODE
91097.40000000,0.08800000,0.07900000,0.00900000,7196.70250000,819.87750000,LOW_VOLUME_NODE
91097.90000000,0.32900000,0.07700000,0.25200000,7014.54600000,22956.69600000,LOW_VOLUME_NODE
91098.10000000,0.37300000,0.11900000,0.25400000,10840.68530000,23138.92140000,LOW_VOLUME_NODE
91098.20000000,0.06000000,0.05500000,0.00500000,5010.40650000,455.49150000,LOW_VOLUME_NODE
91098.30000000,0.41300000,0.19500000,0.21800000,17764.18800000,19859.45120000,LOW_VOLUME_NODE
91098.60000000,0.21000000,0.15500000,0.05500000,14120.28360000,5010.42590000,LOW_VOLUME_NODE
91098.70000000,0.09700000,0.01300000,0.08400000,1184.28440000,7652.29920000,LOW_VOLUME_NODE
91098.80000000,0.01900000,0.01300000,0.00600000,1184.28570000,546.59340000,LOW_VOLUME_NODE
91098.90000000,0.05300000,0.03800000,0.01500000,3461.76200000,1366.48500000,LOW_VOLUME_NODE
91099.10000000,0.03600000,0.01800000,0.01800000,1639.78540000,1639.78470000,LOW_VOLUME_NODE
91099.40000000,0.29200000,0.20100000,0.09100000,18310.99950000,8290.05450000,LOW_VOLUME_NODE
91099.60000000,0.18900000,0.15200000,0.03700000,13847.14500000,3370.68590000,LOW_VOLUME_NODE
91099.80000000,0.20200000,0.15300000,0.04900000,13938.28470000,4463.89510000,LOW_VOLUME_NODE
91100.20000000,0.03100000,0.00600000,0.02500000,546.60180000,2277.50750000,LOW_VOLUME_NODE
91100.30000000,0.12300000,0.01500000,0.10800000,1366.50600000,9838.84320000,LOW_VOLUME_NODE
91100.70000000,0.08700000,0.07200000,0.01500000,6559.25760000,1366.51200000,LOW_VOLUME_NODE
91101.40000000,0.07600000,0.02700000,0.04900000,2459.74050000,4463.97350000,LOW_VOLUME_NODE
91101.60000000,0.18300000,0.12600000,0.05700000,11478.80730000,5192.79290000,LOW_VOLUME_NODE
91101.70000000,0.01900000,0.01300000,0.00600000,1184.32340000,546.61080000,LOW_VOLUME_NODE
91101.80000000,0.04000000,0.01500000,0.02500000,1366.52850000,2277.54750000,LOW_VOLUME_NODE
91101.90000000,0.03900000,0.02300000,0.01600000,2095.34600000,1457.63200000,LOW_VOLUME_NODE
91102.10000000,0.11000000,0.07700000,0.03300000,7014.86890000,3006.37080000,LOW_VOLUME_NODE
91102.20000000,0.12200000,0.08200000,0.04000000,7470.38860000,3644.09200000,LOW_VOLUME_NODE
91102.30000000,0.03200000,0.01400000,0.01800000,1275.43360000,1639.84320000,LOW_VOLUME_NODE
91102.60000000,0.03800000,0.01700000,0.02100000,1548.74420000,1913.15590000,LOW_VOLUME_NODE
91102.90000000,0.34600000,0.12200000,0.22400000,11114.56600000,20407.07200000,LOW_VOLUME_NODE
91103.10000000,0.45200000,0.03000000,0.42200000,2733.09440000,38445.52770000,LOW_VOLUME_NODE
91103.30000000,0.18800000,0.15400000,0.03400000,14029.92360000,3097.51560000,LOW_VOLUME_NODE
91103.40000000,0.15300000,0.08100000,0.07200000,7379.38350000,6559.45200000,LOW_VOLUME_NODE
91103.60000000,0.05900000,0.03600000,0.02300000,3279.72980000,2095.38380000,LOW_VOLUME_NODE
91103.70000000,0.14200000,0.07300000,0.06900000,6650.57740000,6286.16220000,LOW_VOLUME_NODE
91104.30000000,0.42700000,0.27200000,0.15500000,24780.39680000,14121.18200000,LOW_VOLUME_NODE
91104.40000000,0.06800000,0.05800000,0.01000000,5284.06100000,911.04500000,LOW_VOLUME_NODE
91105.20000000,0.05000000,0.03000000,0.02000000,2733.15900000,1822.10600000,LOW_VOLUME_NODE
91105.30000000,0.06800000,0.02100000,0.04700000,1913.21340000,4281.95380000,LOW_VOLUME_NODE
91105.40000000,0.39100000,0.31500000,0.07600000,28698.23250000,6924.01800000,LOW_VOLUME_NODE
91105.70000000,0.30100000,0.17400000,0.12700000,15852.40920000,11570.43660000,LOW_VOLUME_NODE
91105.80000000,0.16800000,0.09800000,0.07000000,8928.37820000,6377.41300000,LOW_VOLUME_NODE
91105.90000000,0.50000000,0.35200000,0.14800000,32069.31200000,13483.68800000,LOW_VOLUME_NODE
91106.20000000,0.41400000,0.21800000,0.19600000,19861.17340000,17856.83480000,LOW_VOLUME_NODE
91106.30000000,0.29000000,0.24200000,0.04800000,22047.74880000,4373.10720000,LOW_VOLUME_NODE
91106.40000000,0.30500000,0.03100000,0.27400000,2824.30150000,24963.18100000,LOW_VOLUME_NODE
91106.70000000,0.32700000,0.12100000,0.20600000,11023.92280000,18768.00080000,LOW_VOLUME_NODE
91106.90000000,0.20900000,0.13100000,0.07800000,11935.01700000,7106.34600000,LOW_VOLUME_NODE
91107.30000000,0.49700000,0.47500000,0.02200000,43276.01500000,2004.36280000,LOW_VOLUME_NODE
91107.40000000,0.15100000,0.10100000,0.05000000,9201.85750000,4555.37500000,LOW_VOLUME_NODE
91107.90000000,0.48100000,0.35400000,0.12700000,32252.23200000,11570.71600000,LOW_VOLUME_NODE
91108.20000000,0.19000000,0.07900000,0.11100000,7197.55570000,10113.02130000,LOW_VOLUME_NODE
91108.30000000,0.13500000,0.03400000,0.10100000,3097.68560000,9201.94840000,LOW_VOLUME_NODE
91108.40000000,0.43600000,0.19300000,0.24300000,17583.94050000,22139.36550000,LOW_VOLUME_NODE
91108.70000000,0.33900000,0.11000000,0.22900000,10021.96800000,20863.91520000,LOW_VOLUME_NODE
91108.80000000,0.08900000,0.07900000,0.01000000,7197.60310000,911.08900000,LOW_VOLUME_NODE
91108.90000000,0.07600000,0.05000000,0.02600000,4555.45000000,2368.83400000,LOW_VOLUME_NODE
91109.20000000,0.11600000,0.04300000,0.07300000,3917.69990000,6650.97890000,LOW_VOLUME_NODE
91110.20000000,0.26800000,0.01900000,0.24900000,1731.09570000,22686.46470000,LOW_VOLUME_NODE
91110.30000000,0.27600000,0.23000000,0.04600000,20955.39200000,4191.07840000,LOW_VOLUME_NODE
91111.80000000,0.49200000,0.46400000,0.02800000,42275.92160000,2551.13320000,LOW_VOLUME_NODE
91112.10000000,0.52000000,0.27600000,0.24400000,25146.95670000,22231.36080000,LOW_VOLUME_NODE
91112.70000000,0.42600000,0.39900000,0.02700000,36354.00720000,2460.04560000,LOW_VOLUME_NODE
91112.90000000,0.22500000,0.20200000,0.02300000,18404.82600000,2095.59900000,LOW_VOLUME_NODE
91113.40000000,0.19500000,0.04300000,0.15200000,3917.88050000,13849.25200000,LOW_VOLUME_NODE
91113.70000000,0.12900000,0.01100000,0.11800000,1002.25180000,10751.42840000,LOW_VOLUME_NODE
91113.90000000,0.08200000,0.03400000,0.04800000,3097.87600000,4373.47200000,LOW_VOLUME_NODE
91114.40000000,0.10900000,0.06500000,0.04400000,5922.44250000,4009.03800000,LOW_VOLUME_NODE
91114.60000000,0.24700000,0.19300000,0.05400000,17585.11990000,4920.19040000,LOW_VOLUME_NODE
91114.90000000,0.44000000,0.09800000,0.34200000,8929.27000000,31161.33000000,LOW_VOLUME_NODE
91115.20000000,0.12400000,0.11100000,0.01300000,10113.79830000,1184.49890000,LOW_VOLUME_NODE
91115.30000000,0.09500000,0.03200000,0.06300000,2915.69280000,5740.27020000,LOW_VOLUME_NODE
91115.40000000,0.38200000,0.04900000,0.33300000,4464.65950000,30341.46150000,LOW_VOLUME_NODE
91115.80000000,0.36500000,0.26400000,0.10100000,24054.59760000,9202.70590000,LOW_VOLUME_NODE
91116.40000000,0.24700000,0.23000000,0.01700000,20956.79500000,1548.98050000,LOW_VOLUME_NODE
91116.60000000,0.48500000,0.21000000,0.27500000,19134.49550000,25057.06930000,LOW_VOLUME_NODE
91116.70000000,0.12100000,0.08100000,0.04000000,7380.46080000,3644.67200000,LOW_VOLUME_NODE
91117.20000000,0.43900000,0.08000000,0.35900000,7289.38400000,32711.11070000,LOW_VOLUME_NODE
91118.20000000,0.04500000,0.02000000,0.02500000,1822.36600000,2277.95750000,LOW_VOLUME_NODE
91118.30000000,0.03400000,0.01600000,0.01800000,1457.89440000,1640.13120000,LOW_VOLUME_NODE
91118.60000000,0.35600000,0.23100000,0.12500000,21048.40580000,11389.82670000,LOW_VOLUME_NODE
