price,total_volume,buy_volume,sell_volume,buy_value,sell_value,delta,imbalance_ratio,buy_pressure
92274.10000000,20.15000000,8.06700000,12.08300000,744375.63390000,1114948.08510000,-4.01600000,-0.19930521,0.40034739
92274.20000000,5.26600000,4.33900000,0.92700000,400378.18770000,85538.27610000,3.41200000,0.64793012,0.82396506
92274.30000000,5.88800000,0.53700000,5.35100000,49551.35280000,493760.31440000,-4.81400000,-0.81759511,0.09120245
92274.40000000,2.51000000,1.33900000,1.17100000,123555.55550000,108053.43950000,0.16800000,0.06693227,0.53346614
92274.60000000,13.29300000,9.90800000,3.38500000,914257.60800000,312349.60110000,6.52300000,0.49070940,0.74535470
92274.70000000,2.07200000,0.98300000,1.08900000,90706.12840000,100487.25720000,-0.10600000,-0.05115830,0.47442085
92274.80000000,9.92300000,2.60000000,7.32300000,239914.74000000,675729.09270000,-4.72300000,-0.47596493,0.26201753
92274.90000000,14.97900000,12.85800000,2.12100000,1186471.95000000,195715.27500000,10.73700000,0.71680352,0.85840176
92275.10000000,6.20600000,3.02600000,3.18000000,279224.59320000,293434.91980000,-0.15400000,-0.02481470,0.48759265
92275.20000000,4.11700000,2.47000000,1.64700000,227919.99100000,151977.41910000,0.82300000,0.19990284,0.59995142
92275.30000000,2.76500000,1.27000000,1.49500000,117189.75800000,137951.72300000,-0.22500000,-0.08137432,0.45931284
92275.40000000,6.31800000,0.81900000,5.49900000,75573.63450000,507422.97450000,-4.68000000,-0.74074074,0.12962963
92275.60000000,5.58000000,3.43100000,2.14900000,316597.71730000,198300.35590000,1.28200000,0.22974910,0.61487455
92275.70000000,4.23100000,3.96300000,0.26800000,365688.99540000,24729.91440000,3.69500000,0.87331600,0.93665800
92275.80000000,1.27500000,0.85600000,0.41900000,78988.17040000,38663.60210000,0.43700000,0.34274510,0.67137255
92275.90000000,8.10800000,4.20800000,3.90000000,388297.40800000,359876.40000000,0.30800000,0.03798717,0.51899359
92276.10000000,11.75900000,6.58800000,5.17100000,607915.48110000,477160.04050000,1.41700000,0.12050344,0.56025172
92276.20000000,6.67700000,4.86900000,1.80800000,449293.30470000,166835.55040000,3.06100000,0.45843942,0.72921971
92276.30000000,3.41100000,1.57300000,1.83800000,145150.77720000,169604.02320000,-0.26500000,-0.07768983,0.46115509
92276.40000000,5.02500000,1.11900000,3.90600000,103257.40350000,360432.00900000,-2.78700000,-0.55462687,0.22268657
92276.60000000,8.71300000,5.37900000,3.33400000,496356.03570000,307650.23690000,2.04500000,0.23470676,0.61735338
92276.70000000,5.40800000,2.58500000,2.82300000,238535.52800000,260497.40640000,-0.23800000,-0.04400888,0.47799556
92276.80000000,2.56000000,1.78900000,0.77100000,165083.37410000,71145.48990000,1.01800000,0.39765625,0.69882812
92276.90000000,35.60000000,4.09200000,31.50800000,377597.48400000,2907463.71600000,-27.41600000,-0.77011236,0.11494382
92277.10000000,19.64900000,8.44500000,11.20400000,779280.42170000,1033872.83420000,-2.75900000,-0.14041427,0.42979286
92277.20000000,6.25200000,4.45300000,1.79900000,410910.81690000,166006.86270000,2.65400000,0.42450416,0.71225208
92277.30000000,1.74900000,1.02700000,0.72200000,94768.88980000,66624.28280000,0.30500000,0.17438536,0.58719268
92277.40000000,3.10600000,0.82600000,2.28000000,76221.21500000,210392.70000000,-1.45400000,-0.46812621,0.26593690
92277.60000000,22.45700000,7.08400000,15.37300000,653694.73380000,1418584.53100000,-8.28900000,-0.36910540,0.31544730
92277.70000000,8.64800000,7.17500000,1.47300000,662093.21500000,135925.19940000,5.70200000,0.65934320,0.82967160
92277.80000000,4.96200000,2.19900000,2.76300000,202919.10210000,254963.83770000,-0.56400000,-0.11366385,0.44316808
92277.90000000,24.78100000,3.45900000,21.32200000,319189.60200000,1967551.51600000,-17.86300000,-0.72083451,0.13958274
92278.10000000,23.83400000,14.34300000,9.49100000,1323545.04030000,875812.34690000,4.85200000,0.20357473,0.60178736
92278.20000000,8.89100000,5.81800000,3.07300000,536875.14940000,283571.21590000,2.74500000,0.30873917,0.65436959
92278.30000000,3.27700000,2.60600000,0.67100000,240477.51040000,61918.80640000,1.93500000,0.59047910,0.79523955
92278.40000000,1.77700000,1.37900000,0.39800000,127252.05150000,36726.84300000,0.98100000,0.55205402,0.77602701
92278.60000000,4.97500000,3.78000000,1.19500000,348813.38430000,110272.94900000,2.58500000,0.51959799,0.75979899
92278.70000000,5.50300000,3.50100000,2.00200000,323068.07880000,184742.15760000,1.49900000,0.27239687,0.63619844
92278.80000000,4.74900000,3.90600000,0.84300000,360441.38340000,77791.11270000,3.06300000,0.64497789,0.82248894
92278.90000000,10.47900000,0.83200000,9.64700000,76776.12800000,890215.51300000,-8.81500000,-0.84120622,0.07939689
92279.10000000,6.29200000,2.43600000,3.85600000,224791.97790000,355828.47050000,-1.42000000,-0.22568341,0.38715830
92279.20000000,3.14400000,2.41500000,0.72900000,222854.50950000,67271.60970000,1.68600000,0.53625954,0.76812977
92279.30000000,0.96900000,0.53000000,0.43900000,48908.08200000,40510.65660000,0.09100000,0.09391125,0.54695562
92279.40000000,5.68200000,3.68800000,1.99400000,340326.79600000,184005.32300000,1.69400000,0.29813446,0.64906723
92279.60000000,14.39100000,10.32100000,4.07000000,952418.18390000,375578.12160000,6.25100000,0.43436870,0.71718435
92279.70000000,9.69800000,8.67800000,1.02000000,800804.10440000,94125.39600000,7.65800000,0.78964735,0.89482367
92279.80000000,7.89100000,6.55400000,1.33700000,604802.46460000,123378.22630000,5.21700000,0.66113294,0.83056647
92279.90000000,19.74200000,3.96700000,15.77500000,366074.76000000,1455717.00000000,-11.80800000,-0.59811569,0.20094215
92280.10000000,22.05600000,14.11600000,7.94000000,1302627.03740000,732704.57920000,6.17600000,0.28001451,0.64000725
92280.20000000,7.09400000,5.85900000,1.23500000,540670.27770000,113966.17050000,4.62400000,0.65181844,0.82590922
92280.30000000,3.91000000,1.12200000,2.78800000,103538.60880000,257277.75520000,-1.66600000,-0.42608696,0.28695652
92280.40000000,8.24300000,4.54900000,3.69400000,419783.99450000,340884.16700000,0.85500000,0.10372437,0.55186219
92280.60000000,26.02400000,9.55800000,16.46600000,882018.37380000,1519492.64510000,-6.90800000,-0.26544728,0.36727636
92280.70000000,3.40600000,2.29000000,1.11600000,211323.03200000,102985.37280000,1.17400000,0.34468585,0.67234292
92280.80000000,6.63300000,6.12100000,0.51200000,564851.38890000,47247.82080000,5.60900000,0.84562038,0.92281019
92280.90000000,8.59200000,1.67700000,6.91500000,154755.23700000,638123.11500000,-5.23800000,-0.60963687,0.19518156
92281.10000000,8.14600000,4.66900000,3.47700000,430860.70950000,320861.49380000,1.19200000,0.14632949,0.57316474
92281.20000000,5.90000000,3.61100000,2.28900000,333227.77430000,211231.89570000,1.32200000,0.22406780,0.61203390
92281.30000000,9.24200000,6.73400000,2.50800000,621422.94760000,231441.75120000,4.22600000,0.45726033,0.72863017
92281.40000000,11.08200000,4.77100000,6.31100000,440275.03650000,582388.54650000,-1.54000000,-0.13896409,0.43051796
92281.60000000,9.88400000,5.73800000,4.14600000,529512.04430000,382599.54440000,1.59200000,0.16106839,0.58053420
92281.70000000,1.02700000,0.45900000,0.56800000,42357.34620000,52416.06240000,-0.10900000,-0.10613437,0.44693281
92281.80000000,4.43400000,0.85400000,3.58000000,78808.74260000,330369.20200000,-2.72600000,-0.61479477,0.19260262
92281.90000000,4.56000000,3.51900000,1.04100000,324740.35800000,96065.56200000,2.47800000,0.54342105,0.77171053
92282.10000000,16.24800000,14.21900000,2.02900000,1312160.32260000,187240.46910000,12.19000000,0.75024618,0.87512309
92282.20000000,3.16800000,1.80200000,1.36600000,166292.70460000,126057.62180000,0.43600000,0.13762626,0.56881313
92282.30000000,4.81900000,2.34800000,2.47100000,216679.07520000,228029.81040000,-0.12300000,-0.02552397,0.48723802
92282.40000000,16.09000000,15.05400000,1.03600000,1389220.75500000,95604.67000000,14.01800000,0.87122436,0.93561218
92282.60000000,24.12200000,7.43400000,16.68800000,686029.44200000,1540012.27060000,-9.25400000,-0.38363320,0.30818340
92282.70000000,3.05400000,1.99400000,1.06000000,184011.90320000,97819.76800000,0.93400000,0.30582842,0.65291421
92282.80000000,5.79800000,3.52600000,2.27200000,325389.50540000,209666.74880000,1.25400000,0.21628148,0.60814074
92282.90000000,4.87600000,3.73500000,1.14100000,344677.00500000,105294.90300000,2.59400000,0.53199344,0.76599672
92283.10000000,20.58000000,12.95500000,7.62500000,1195528.59940000,703659.15260000,5.33000000,0.25898931,0.62949465
92283.20000000,6.30900000,4.41300000,1.89600000,407246.20290000,174969.13680000,2.51700000,0.39895388,0.69947694
92283.30000000,3.10100000,2.48800000,0.61300000,229601.09920000,56569.72420000,1.87500000,0.60464366,0.80232183
92283.40000000,2.50400000,2.23800000,0.26600000,206530.47300000,24547.41100000,1.97200000,0.78753994,0.89376997
92283.60000000,16.59900000,2.20300000,14.39600000,203300.94460000,1328515.33660000,-12.19300000,-0.73456232,0.13271884
92283.70000000,8.59700000,7.66600000,0.93100000,707447.61080000,85916.21780000,6.73500000,0.78341282,0.89170641
92283.80000000,1.20600000,0.51500000,0.69100000,47526.20850000,63768.17490000,-0.17600000,-0.14593698,0.42703151
92283.90000000,7.30100000,2.82200000,4.47900000,260425.44800000,413340.03600000,-1.65700000,-0.22695521,0.38652239
92284.10000000,10.09800000,7.86100000,2.23700000,725446.02510000,206439.64320000,5.62400000,0.55694197,0.77847098
92284.20000000,3.35200000,1.98000000,1.37200000,182722.91400000,126614.05960000,0.60800000,0.18138425,0.59069212
92284.30000000,7.74700000,0.71600000,7.03100000,66075.63040000,648851.61640000,-6.31500000,-0.81515425,0.09242287
92284.40000000,12.20400000,10.45900000,1.74500000,965203.58550000,161036.45250000,8.71400000,0.71402819,0.85701409
92284.60000000,6.42900000,2.34800000,4.08100000,216684.38720000,376613.57430000,-1.73300000,-0.26955981,0.36522010
92284.70000000,3.29800000,1.79700000,1.50100000,165835.78560000,138519.48480000,0.29600000,0.08975136,0.54487568
92284.80000000,4.48300000,0.38900000,4.09400000,35898.82610000,377814.38060000,-3.70500000,-0.82645550,0.08677225
92284.90000000,3.76500000,2.27100000,1.49400000,209579.23500000,137873.79000000,0.77700000,0.20637450,0.60318725
92285.10000000,13.45000000,10.96000000,2.49000000,1011445.27190000,229790.01050000,8.47000000,0.62973978,0.81486989
92285.20000000,18.48900000,6.06900000,12.42000000,560079.48570000,1146183.42600000,-6.35100000,-0.34350154,0.32824923
92285.30000000,8.70800000,3.94300000,4.76500000,363881.33220000,439739.93100000,-0.82200000,-0.09439596,0.45280202
92285.40000000,3.18000000,2.93500000,0.24500000,270857.94250000,22609.94750000,2.69000000,0.84591195,0.92295597
92285.60000000,12.98500000,4.71800000,8.26700000,435403.79190000,762925.51670000,-3.54900000,-0.27331536,0.36334232
92285.70000000,4.81200000,3.06500000,1.74700000,282855.97700000,161223.29260000,1.31800000,0.27389859,0.63694929
92285.80000000,12.74700000,5.25400000,7.49300000,484870.11860000,691498.24870000,-2.23900000,-0.17564917,0.41217541
92285.90000000,14.23600000,3.59100000,10.64500000,331399.02600000,982384.47000000,-7.05400000,-0.49550436,0.25224782
92286.10000000,14.97200000,13.36300000,1.60900000,1233219.20290000,148488.35470000,11.75400000,0.78506546,0.89253273
92286.20000000,2.54300000,1.46000000,1.08300000,134737.99800000,99946.06290000,0.37700000,0.14825010,0.57412505
92286.30000000,2.11700000,0.49000000,1.62700000,45220.33600000,150149.97280000,-1.13700000,-0.53708077,0.23145961
92286.40000000,6.45200000,2.80200000,3.65000000,258586.77300000,336845.72500000,-0.84800000,-0.13143211,0.43428394
92286.60000000,6.84400000,4.07600000,2.76800000,376160.45680000,255449.37410000,1.30800000,0.19111631,0.59555815
92286.70000000,12.63500000,2.24300000,10.39200000,206999.29240000,959044.42560000,-8.14900000,-0.64495449,0.17752275
92286.80000000,10.80200000,6.20700000,4.59500000,572824.78830000,424058.30550000,1.61200000,0.14923162,0.57461581
92286.90000000,2.20100000,1.00900000,1.19200000,93117.58300000,110006.10400000,-0.18300000,-0.08314403,0.45842799
92287.10000000,15.73900000,9.74200000,5.99700000,899061.55420000,553445.90300000,3.74500000,0.23794396,0.61897198
92287.20000000,3.46900000,2.28800000,1.18100000,211153.34240000,108991.30130000,1.10700000,0.31911214,0.65955607
92287.30000000,8.18200000,1.83400000,6.34800000,169255.09160000,585840.41520000,-4.51400000,-0.55169885,0.22415057
92287.40000000,9.35100000,8.83100000,0.52000000,814990.91250000,47989.50000000,8.31100000,0.88878195,0.94439097
92287.60000000,9.05600000,5.83900000,3.21700000,538867.38630000,296889.42840000,2.62200000,0.28953180,0.64476590
92287.70000000,9.80200000,3.18600000,6.61600000,294028.93080000,610576.08480000,-3.43000000,-0.34992859,0.32503571
92287.80000000,2.98200000,2.03800000,0.94400000,188082.74020000,87119.77760000,1.09400000,0.36686787,0.68343394
92287.90000000,14.34200000,7.00000000,7.34200000,646016.00000000,677578.49600000,-0.34200000,-0.02384605,0.48807698
92288.10000000,17.51300000,7.63800000,9.87500000,704896.53810000,911345.91400000,-2.23700000,-0.12773368,0.43613316
92288.20000000,4.46900000,2.67400000,1.79500000,246778.91420000,165657.49850000,0.87900000,0.19668830,0.59834415
92288.30000000,2.35600000,1.92700000,0.42900000,177839.74680000,39591.72360000,1.49800000,0.63582343,0.81791171
92288.40000000,2.62000000,2.23400000,0.38600000,206172.50900000,35623.36100000,1.84800000,0.70534351,0.85267176
92288.60000000,19.18800000,16.77700000,2.41100000,1548327.42250000,222507.98860000,14.36600000,0.74869710,0.87434855
92288.70000000,4.40400000,3.30300000,1.10100000,304829.90640000,101609.96880000,2.20200000,0.50000000,0.75000000
92288.80000000,6.55100000,2.10000000,4.45100000,193806.69000000,410777.89390000,-2.35100000,-0.35887651,0.32056175
92288.90000000,4.16300000,2.94700000,1.21600000,271975.68300000,112223.42400000,1.73100000,0.41580591,0.70790295
92289.10000000,16.50600000,8.79100000,7.71500000,811314.21650000,712010.53630000,1.07600000,0.06518842,0.53259421
92289.20000000,8.07800000,0.91100000,7.16700000,84075.55230000,661437.41310000,-6.25600000,-0.77444912,0.11277544
92289.30000000,12.19200000,10.68000000,1.51200000,985650.79200000,139541.57280000,9.16800000,0.75196850,0.87598425
92289.40000000,4.80100000,2.64100000,2.16000000,243736.56950000,199345.32000000,0.48100000,0.10018746,0.55009373
92289.60000000,13.04800000,6.17600000,6.87200000,569980.80570000,634214.45220000,-0.69600000,-0.05334151,0.47332925
92289.70000000,7.30100000,1.86300000,5.43800000,171935.89740000,501871.93240000,-3.57500000,-0.48965895,0.25517052
92289.80000000,5.80600000,3.70000000,2.10600000,341472.63000000,194362.52940000,1.59400000,0.27454358,0.63727179
92289.90000000,14.42200000,8.08700000,6.33500000,746349.23000000,584657.15000000,1.75200000,0.12148107,0.56074054
92290.10000000,9.55500000,3.10300000,6.45200000,286376.23340000,595455.77060000,-3.34900000,-0.35049712,0.32475144
92290.20000000,1.28400000,0.45300000,0.83100000,41807.50590000,76693.23930000,-0.37800000,-0.29439252,0.35280374
92290.30000000,4.20000000,0.99600000,3.20400000,91921.23840000,295698.44160000,-2.20800000,-0.52571429,0.23714286
92290.40000000,25.46500000,24.06600000,1.39900000,2221063.17300000,129114.40950000,22.66700000,0.89012370,0.94506185
92290.60000000,12.92800000,7.47700000,5.45100000,690057.06530000,503076.29770000,2.02600000,0.15671411,0.57835705
92290.70000000,3.01500000,1.18300000,1.83200000,109180.01640000,169076.74560000,-0.64900000,-0.21525705,0.39237148
92290.80000000,3.05200000,2.30900000,0.74300000,213099.68810000,68572.13870000,1.56600000,0.51310616,0.75655308
92290.90000000,7.57200000,4.06700000,3.50500000,375347.49700000,323479.95500000,0.56200000,0.07422081,0.53711041
92291.10000000,28.86600000,22.54600000,6.32000000,2080795.73270000,583279.86110000,16.22600000,0.56211460,0.78105730
92291.20000000,14.23900000,2.12000000,12.11900000,195657.55600000,1118478.26470000,-9.99900000,-0.70222628,0.14888686
92291.30000000,18.39900000,15.09600000,3.30300000,1393230.97440000,304838.49420000,11.79300000,0.64095875,0.82047937
92291.40000000,10.61200000,10.16800000,0.44400000,938419.97200000,40977.42600000,9.72400000,0.91632115,0.95816057
92291.60000000,11.00700000,1.73900000,9.26800000,160495.18790000,855358.99970000,-7.52900000,-0.68401926,0.15799037
92291.70000000,5.93800000,5.43200000,0.50600000,501329.05760000,46699.65080000,4.92600000,0.82957225,0.91478612
92291.80000000,1.84200000,1.32600000,0.51600000,122379.05940000,47622.62040000,0.81000000,0.43973941,0.71986971
92291.90000000,5.04000000,3.91500000,1.12500000,361323.18000000,103828.50000000,2.79000000,0.55357143,0.77678571
92292.10000000,16.28800000,11.69400000,4.59400000,1079264.61570000,423990.23920000,7.10000000,0.43590373,0.71795187
92292.20000000,9.46000000,4.22400000,5.23600000,389842.67520000,483242.48280000,-1.01200000,-0.10697674,0.44651163
92292.30000000,7.32500000,3.92400000,3.40100000,362155.37760000,313886.45240000,0.52300000,0.07139932,0.53569966
92292.40000000,8.78900000,5.79200000,2.99700000,534558.16000000,276600.62250000,2.79500000,0.31801115,0.65900558
92292.60000000,7.11700000,2.66400000,4.45300000,245867.62470000,410979.20410000,-1.78900000,-0.25136996,0.37431502
92292.70000000,3.18600000,1.84700000,1.33900000,170464.80160000,123580.05920000,0.50800000,0.15944758,0.57972379
92292.80000000,2.24300000,0.56300000,1.68000000,51960.90270000,155052.07200000,-1.11700000,-0.49799376,0.25100312
92292.90000000,2.62000000,1.10800000,1.51200000,102260.64400000,139547.01600000,-0.40400000,-0.15419847,0.42290076
92293.10000000,6.71700000,3.04900000,3.66800000,281401.77320000,338531.29900000,-0.61900000,-0.09215424,0.45392288
92293.20000000,20.29200000,8.22900000,12.06300000,759481.56570000,1113334.07790000,-3.83400000,-0.18894145,0.40552927
92293.30000000,2.58500000,1.65900000,0.92600000,153114.75060000,85463.68840000,0.73300000,0.28355899,0.64177950
92293.40000000,4.77800000,2.43000000,2.34800000,224273.20500000,216705.13800000,0.08200000,0.01716199,0.50858100
92293.60000000,9.47700000,3.72500000,5.75200000,343793.74460000,530873.17200000,-2.02700000,-0.21388625,0.39305687
92293.70000000,4.73300000,1.11300000,3.62000000,102722.99940000,334103.55600000,-2.50700000,-0.52968519,0.23515741
92293.80000000,12.71700000,6.82300000,5.89400000,629721.27970000,543980.24660000,0.92900000,0.07305182,0.53652591
92293.90000000,11.61400000,8.75200000,2.86200000,807757.08800000,264145.42800000,5.89000000,0.50714655,0.75357327
92294.10000000,13.46000000,7.80100000,5.65900000,719986.57400000,522292.48030000,2.14200000,0.15913819,0.57956909
92294.20000000,4.23100000,1.10300000,3.12800000,101800.61290000,288696.57040000,-2.02500000,-0.47861026,0.26069487
92294.30000000,6.13400000,5.16500000,0.96900000,476700.57600000,89433.27360000,4.19600000,0.68405608,0.84202804
92294.40000000,4.09800000,2.97600000,1.12200000,274668.43200000,103554.42900000,1.85400000,0.45241581,0.72620791
92294.60000000,5.64300000,3.33100000,2.31200000,307433.56770000,213385.14960000,1.01900000,0.18057771,0.59028885
92294.70000000,9.32300000,3.37500000,5.94800000,311494.95000000,548969.47040000,-2.57300000,-0.27598413,0.36200794
92294.80000000,27.53200000,13.40000000,14.13200000,1236751.66000000,1304311.52680000,-0.73200000,-0.02658724,0.48670638
92294.90000000,22.44600000,14.33300000,8.11300000,1322864.23500000,748789.33500000,6.22000000,0.27710951,0.63855475
92295.10000000,22.75000000,15.22500000,7.52500000,1405193.25260000,694521.08520000,7.70000000,0.33846154,0.66923077
92295.20000000,10.30800000,2.32200000,7.98600000,214309.68660000,737070.26580000,-5.66400000,-0.54947613,0.22526193
92295.30000000,2.20400000,0.33000000,1.87400000,30457.48200000,172961.57960000,-1.54400000,-0.70054446,0.14972777
92295.40000000,1.38300000,0.81200000,0.57100000,74943.94600000,52700.73050000,0.24100000,0.17425886,0.58712943
92295.60000000,10.73100000,2.35600000,8.37500000,217448.62000000,772975.99860000,-6.01900000,-0.56089833,0.21955083
92295.70000000,11.49300000,6.41000000,5.08300000,591616.07800000,469139.55140000,1.32700000,0.11546159,0.55773079
92295.80000000,11.50700000,5.86700000,5.64000000,541500.04530000,520548.87600000,0.22700000,0.01972712,0.50986356
92295.90000000,8.76200000,6.98200000,1.78000000,644410.67200000,164286.88000000,5.20200000,0.59370007,0.79685003
92296.10000000,12.27900000,3.40100000,8.87800000,313899.28870000,819405.00900000,-5.47700000,-0.44604609,0.27697695
92296.20000000,9.25600000,3.39800000,5.85800000,313622.82740000,540671.72540000,-2.46000000,-0.26577355,0.36711322
92296.30000000,20.50600000,4.67800000,15.82800000,431762.55920000,1460867.41920000,-11.15000000,-0.54374329,0.22812835
92296.40000000,6.24300000,3.79300000,2.45000000,350080.62450000,226126.42500000,1.34300000,0.21512094,0.60756047
92296.60000000,8.89700000,3.69200000,5.20500000,340759.25010000,480403.98210000,-1.51300000,-0.17005732,0.41497134
92296.70000000,7.15700000,2.71200000,4.44500000,250308.92160000,410259.27600000,-1.73300000,-0.24214056,0.37892972
92296.80000000,9.29600000,2.95300000,6.34300000,272552.74570000,585439.23670000,-3.39000000,-0.36467298,0.31766351
92296.90000000,20.73300000,5.39900000,15.33400000,498311.50300000,1415282.19800000,-9.93500000,-0.47918777,0.26040612
92297.10000000,19.25500000,9.17500000,10.08000000,846826.59460000,930355.33030000,-0.90500000,-0.04700078,0.47649961
92297.20000000,7.26800000,1.91100000,5.35700000,176380.14030000,494436.63610000,-3.44600000,-0.47413319,0.26293341
92297.30000000,2.90000000,1.82700000,1.07300000,168627.34980000,99035.11020000,0.75400000,0.26000000,0.63000000
92297.40000000,2.34000000,1.06000000,1.28000000,97835.35000000,118140.80000000,-0.22000000,-0.09401709,0.45299145
92297.60000000,7.05500000,3.68400000,3.37100000,340024.56170000,311135.35290000,0.31300000,0.04436570,0.52218285
92297.70000000,2.75600000,1.01100000,1.74500000,93313.07580000,161059.66100000,-0.73400000,-0.26632801,0.36683599
92297.80000000,5.35700000,1.59600000,3.76100000,147307.44840000,347132.40190000,-2.16500000,-0.40414411,0.29792794
92297.90000000,6.76600000,5.43100000,1.33500000,501270.43800000,123217.83000000,4.09600000,0.60537984,0.80268992
92298.10000000,18.05300000,12.77200000,5.28100000,1178832.09930000,487426.56440000,7.49100000,0.41494488,0.70747244
92298.20000000,9.41700000,5.88100000,3.53600000,542806.30230000,326366.78880000,2.34500000,0.24901773,0.62450887
92298.30000000,3.45900000,0.24100000,3.21800000,22243.91440000,297016.25120000,-2.97700000,-0.86065337,0.06967332
92298.40000000,2.67300000,1.37900000,1.29400000,127279.63150000,119434.25900000,0.08500000,0.03179948,0.51589974
92298.60000000,27.63300000,19.30100000,8.33200000,1781456.46120000,769032.59930000,10.96900000,0.39695292,0.69847646
92298.70000000,3.60200000,0.57000000,3.03200000,52610.31600000,279849.96160000,-2.46200000,-0.68350916,0.15824542
92298.80000000,9.84000000,2.70900000,7.13100000,250037.72010000,658183.45590000,-4.42200000,-0.44939024,0.27530488
92298.90000000,13.23900000,5.71900000,7.52000000,527857.98100000,694088.48000000,-1.80100000,-0.13603747,0.43198127
92299.10000000,13.38200000,8.54400000,4.83800000,788603.86590000,446543.44880000,3.70600000,0.27693917,0.63846959
92299.20000000,34.14000000,21.69400000,12.44600000,2002341.01420000,1148757.08780000,9.24800000,0.27088459,0.63544230
92299.30000000,10.44100000,9.16200000,1.27900000,845647.10280000,118050.93260000,7.88300000,0.75500431,0.87750215
92299.40000000,8.83000000,3.53000000,5.30000000,325817.23500000,489187.35000000,-1.77000000,-0.20045300,0.39977350
92299.60000000,9.24600000,3.12200000,6.12400000,288159.55580000,565243.05310000,-3.00200000,-0.32468094,0.33765953
92299.70000000,2.75000000,2.16600000,0.58400000,199921.36680000,53903.08320000,1.58200000,0.57527273,0.78763636
92299.80000000,19.37200000,6.81900000,12.55300000,629393.01810000,1158640.64470000,-5.73400000,-0.29599422,0.35200289
92299.90000000,419.36100000,229.46600000,189.89500000,21179711.80000000,17527308.50000000,39.57100000,0.09436023,0.54718011
92300.10000000,47.19900000,33.41300000,13.78600000,3084023.76440000,1272449.67690000,19.62700000,0.41583508,0.70791754
92300.20000000,12.39000000,4.27700000,8.11300000,394768.38310000,748832.33390000,-3.83600000,-0.30960452,0.34519774
92300.30000000,5.99500000,4.27400000,1.72100000,394491.90960000,158848.98840000,2.55300000,0.42585488,0.71292744
92300.40000000,5.79400000,2.49000000,3.30400000,229828.24500000,304960.85200000,-0.81400000,-0.14049016,0.42975492
92300.60000000,10.69900000,5.26400000,5.43500000,485870.71280000,501654.16910000,-0.17100000,-0.01598280,0.49200860
92300.70000000,2.99900000,1.61900000,1.38000000,149434.99520000,127375.10400000,0.23900000,0.07969323,0.53984662
92300.80000000,2.00700000,0.47800000,1.52900000,44119.83020000,141128.07610000,-1.05100000,-0.52366716,0.23816642
92300.90000000,4.79300000,1.11400000,3.67900000,102823.31400000,339575.37900000,-2.56500000,-0.53515543,0.23242228
92301.10000000,12.90300000,5.14100000,7.76200000,474520.07110000,716441.54130000,-2.62100000,-0.20313105,0.39843447
92301.20000000,4.87000000,2.07600000,2.79400000,191617.49880000,257889.83220000,-0.71800000,-0.14743326,0.42628337
92301.30000000,3.07700000,1.43400000,1.64300000,132360.20760000,151651.20020000,-0.20900000,-0.06792330,0.46603835
92301.40000000,0.74000000,0.47600000,0.26400000,43935.51400000,24367.59600000,0.21200000,0.28648649,0.64324324
92301.60000000,11.92000000,2.41200000,9.50800000,222631.60760000,877603.96410000,-7.09600000,-0.59530201,0.20234899
92301.70000000,6.83000000,3.83000000,3.00000000,353515.89400000,276905.40000000,0.83000000,0.12152269,0.56076135
92301.80000000,4.50200000,0.86100000,3.64100000,79471.93590000,336071.21790000,-2.78000000,-0.61750333,0.19124833
92301.90000000,2.31900000,1.06000000,1.25900000,97840.12000000,116208.21800000,-0.19900000,-0.08581285,0.45709357
92302.10000000,18.99200000,7.65300000,11.33900000,706388.45250000,1046613.69020000,-3.68600000,-0.19408172,0.40295914
92302.20000000,12.22600000,2.27500000,9.95100000,209987.73250000,918500.18730000,-7.67600000,-0.62784230,0.18607885
92302.30000000,21.22300000,4.73600000,16.48700000,437144.16640000,1521789.66880000,-11.75100000,-0.55369175,0.22315413
92302.40000000,11.88100000,9.18400000,2.69700000,847706.16000000,248939.84250000,6.48700000,0.54599781,0.77299891
92302.60000000,23.39900000,15.07000000,8.32900000,1391000.23150000,768788.88340000,6.74100000,0.28808923,0.64404462
92302.70000000,4.51800000,2.92800000,1.59000000,270262.59840000,146761.45200000,1.33800000,0.29614874,0.64807437
92302.80000000,8.95800000,5.75600000,3.20200000,531295.49240000,295553.88580000,2.55400000,0.28510828,0.64255414
92302.90000000,11.25300000,4.03100000,7.22200000,372073.39300000,666612.26600000,-3.19100000,-0.28356883,0.35821559
92303.10000000,26.12900000,10.73000000,15.39900000,990412.59280000,1421375.88700000,-4.66900000,-0.17869034,0.41065483
92303.20000000,3.03800000,0.82500000,2.21300000,76150.22250000,204267.20290000,-1.38800000,-0.45687953,0.27156024
92303.30000000,9.61700000,7.03900000,2.57800000,649723.63260000,237958.16520000,4.46100000,0.46386607,0.73193304
92303.40000000,7.95400000,2.05800000,5.89600000,189960.60300000,544221.43600000,-3.83800000,-0.48252452,0.25873774
92303.60000000,22.02800000,9.83800000,12.19000000,908083.21910000,1125181.60280000,-2.35200000,-0.10677320,0.44661340
92303.70000000,5.22100000,3.67300000,1.54800000,339031.85740000,142886.28240000,2.12500000,0.40701015,0.70350508
92303.80000000,10.79500000,0.78800000,10.00700000,72735.47320000,923685.12730000,-9.21900000,-0.85400648,0.07299676
92303.90000000,12.64400000,6.30800000,6.33600000,582253.63200000,584838.14400000,-0.02800000,-0.00221449,0.49889276
